,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1350,2009-00015,Otro,2009/4/17,0,0,0,0,750,0,0,0.0,0.0
1351,2009-00014,Otro,2009/4/22,0,0,0,0,0,0,0,0.0,0.0
1352,2009-00013,Sequía,2009/4/22,0,0,0,0,3000,0,0,0.0,0.0
1353,2009-00012,Incendio,2009/3/25,0,0,0,5,0,0,0,0.0,0.0
1354,2009-00011,Incendio,2009/3/12,0,0,0,5,0,0,0,0.0,0.0
1355,2011-00019,Lluvias,2011/5/14,0,0,0,32,160,0,0,0.0,0.0
1356,2009-00010,Incendio forestal,2009/3/5,0,0,0,0,0,0,0,0.0,0.0
1357,2011-00018,Inundación,2011/5/14,0,0,0,0,75,0,0,0.0,0.0
1358,2009-00009,Colapso estructural,2009/3/3,0,0,0,0,0,0,0,0.0,0.0
1359,2008-00018,Lluvias,2008/5/29,0,0,0,0,0,0,300,0.0,0.0
1360,2011-00017,Sequía,2011/5/5,0,0,0,0,0,0,0,0.0,0.0
1361,2011-00016,Inundación,2010/8/29,0,0,0,700,0,0,0,0.0,0.0
1362,2008-00017,Otro,2008/5/19,0,0,0,0,0,0,0,0.0,0.0
1363,2009-00008,Vendaval,2009/2/5,0,0,0,0,5,0,0,0.0,0.0
1364,2008-00016,Otro,2008/5/19,0,0,0,0,0,0,0,0.0,0.0
1365,2011-00015,Incendio forestal,2011/4/1,0,0,0,0,0,0,0,0.0,0.0
1366,2008-00015,Sequía,2008/5/8,0,0,0,0,50000,0,0,0.0,0.0
1367,2009-00007,Vendaval,2009/2/5,0,0,0,0,300,0,0,0.0,0.0
1368,2009-00006,Incendio,2009/2/10,0,0,0,5,0,0,0,0.0,0.0
1369,2008-00014,Incendio forestal,2008/4/22,0,0,0,0,0,0,0,0.0,0.0
1370,2009-00005,Incendio forestal,2009/2/7,0,0,0,0,0,0,0,0.0,0.0
