,Serial,Event,Country,Country Code,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
488,1517.0,EQ - Earthquake,Papua New Guinea,PNG,1986/6/24,0,0,0,1000,1000,0,0,500000.0,0
489,1516.0,TC - Tropical Cyclone,Solomon Islands,SLB,1986/5/19,101,65,0,150000,150000,90000,0,10000000.0,0
490,1515.0,FL - Flood,Fiji,FJI,1986/4/12,8,0,0,215000,215000,4000,0,15400000.0,0
491,1514.0,TC - Tropical Cyclone,Fiji,FJI,1986/4/10,2,0,0,5600,5600,5600,0,20000000.0,0
492,1513.0,TC - Tropical Cyclone,Vanuatu,VUT,1986/3/7,0,0,0,0,0,0,0,100000.0,0
493,1512.0,TC - Tropical Cyclone,Vanuatu,VUT,1986/3/3,0,0,0,0,0,0,0,0.0,0
494,1511.0,TC - Tropical Cyclone,Vanuatu,VUT,1986/2/8,0,0,0,0,0,0,0,100000.0,0
495,1510.0,TC - Tropical Cyclone,Cook Islands,COK,1986/2/5,0,0,0,0,0,0,0,500000.0,0
496,1509.0,EQ - Earthquake,Solomon Islands,SLB,1985/9/27,0,0,0,0,0,0,0,0.0,0
497,1508.0,TC - Tropical Cyclone,Solomon Islands,SLB,1985/8/1,0,0,0,0,0,0,0,7000000.0,0
498,1507.0,EQ - Earthquake,Papua New Guinea,PNG,1985/7/3,0,0,0,0,0,0,0,1000000.0,0
499,1506.0,EQ - Earthquake,Samoa,WSM,1985/6/3,0,0,0,0,0,0,0,10000.0,0
500,1505.0,EQ - Earthquake,Papua New Guinea,PNG,1985/5/10,1,0,0,0,0,0,0,1000000.0,0
501,1504.0,FL - Flood,Fiji,FJI,1985/5/2,0,0,0,0,0,0,0,50000.0,0
502,1503.0,FL - Flood,Fiji,FJI,1985/4/12,0,0,0,0,0,0,0,2000000.0,0
503,1502.0,FL - Flood,Fiji,FJI,1985/4/10,0,0,0,0,0,0,0,100000.0,0
504,1501.0,TC - Tropical Cyclone,Fiji,FJI,1985/3/5,3,0,0,2000,2000,0,0,1000000.0,0
505,1500.0,TC - Tropical Cyclone,Tuvalu,TUV,1984/12/26,0,0,0,0,0,0,0,0.0,0
506,1499.0,EQ - Earthquake,Papua New Guinea,PNG,1984/3/27,0,11,0,0,0,0,0,1000000.0,0
507,1498.0,TC - Tropical Cyclone,Fiji,FJI,1984/3/17,0,0,0,0,0,0,0,100000.0,0
508,1497.0,EQ - Earthquake,Solomon Islands,SLB,1984/2/7,0,0,0,0,0,0,0,1000000.0,0
509,1496.0,LS - Landslide,Papua New Guinea,PNG,1984/1/1,0,0,0,0,0,0,0,10000.0,0
510,1495.0,EQ - Earthquake,Papua New Guinea,PNG,1983/12/22,10,0,0,0,0,0,0,25000000.0,0
511,1494.0,EQ - Earthquake,Solomon Islands,SLB,1983/10/15,0,0,0,0,0,0,0,50000.0,0
512,1493.0,FL - Flood,Papua New Guinea,PNG,1983/9/23,11,0,0,13000,13000,200,0,11900000.0,0
513,1492.0,ST - Severe Local Storm,Samoa,WSM,1983/7/0,0,0,0,1000,1000,0,0,31600000.0,0
514,1491.0,TC - Tropical Cyclone,Fiji,FJI,1983/3/25,21,0,0,11102,11132,0,0,851000.0,0
515,1490.0,EQ - Earthquake,Papua New Guinea,PNG,1983/3/18,0,0,0,0,0,0,0,1000000.0,0
516,1489.0,FL - Flood,Papua New Guinea,PNG,1983/3/6,45,0,0,45,45,0,0,100000.0,0
517,1488.0,TC - Tropical Cyclone,Fiji,FJI,1983/3/1,9,2,0,200000,200014,0,0,50000000.0,0
518,1487.0,TC - Tropical Cyclone,Fiji,FJI,1983/1/0,0,0,0,0,0,0,0,0.0,0
519,1486.0,TC - Tropical Cyclone,Marshall Islands,MHL,1982/11/27,0,0,0,0,0,0,0,0.0,0
520,1485.0,ST - Severe Local Storm,Tonga,TON,1982/5/30,1,0,0,2,2,0,0,1100000.0,0
521,1484.0,TC - Tropical Cyclone,Solomon Islands,SLB,1982/4/0,1,0,0,30000,30000,1000,0,5000000.0,0
522,1483.0,TC - Tropical Cyclone,Tonga,TON,1982/3/1,2,0,0,146512,146512,45000,0,20450000.0,0
523,1482.0,TC - Tropical Cyclone,Fiji,FJI,1982/1/30,3,0,0,0,0,0,0,1000000.0,0
524,1481.0,TC - Tropical Cyclone,Vanuatu,VUT,1981/12/12,0,0,0,0,0,0,0,1000000.0,0
525,1480.0,EQ - Earthquake,Papua New Guinea,PNG,1981/11/6,0,0,0,0,0,0,0,100000.0,0
526,1479.0,EQ - Earthquake,Samoa,WSM,1981/9/1,0,0,0,0,0,0,0,0.0,0
527,1478.0,EQ - Earthquake,Vanuatu,VUT,1981/7/15,0,0,0,0,0,0,0,0.0,0
528,1477.0,EQ - Earthquake,Vanuatu,VUT,1981/2/26,0,0,0,0,0,0,0,50000.0,0
529,1476.0,TC - Tropical Cyclone,Vanuatu,VUT,1981/2/11,0,0,0,0,0,0,0,0.0,0
530,1475.0,TC - Tropical Cyclone,Fiji,FJI,1981/1/15,6,0,0,4700,4700,0,0,20000000.0,0
531,1474.0,EQ - Earthquake,Solomon Islands,SLB,1980/7/8,0,0,0,0,0,0,0,0.0,0
532,1473.0,TC - Tropical Cyclone,Fiji,FJI,1980/3/24,16,0,0,32250,35250,10000,0,2256000.0,0
533,1472.0,TC - Tropical Cyclone,Cook Islands,COK,1979/12/13,0,0,0,0,0,0,0,0.0,0
534,1471.0,ST - Severe Local Storm,Marshall Islands,MHL,1979/12/3,0,0,0,7000,7000,7000,0,0.0,0
535,1470.0,FL - Flood,Marshall Islands,MHL,1979/11/27,0,0,0,0,0,0,0,2000000.0,0
536,1469.0,LS - Landslide,Papua New Guinea,PNG,1979/11/18,13,0,0,0,0,0,0,0.0,0
537,1468.0,EQ - Earthquake,Fiji,FJI,1979/11/16,0,0,0,0,0,0,0,1000000.0,0
538,1467.0,EQ - Earthquake,Solomon Islands,SLB,1979/10/23,0,0,0,0,0,0,0,0.0,0
539,1466.0,EQ - Earthquake,Papua New Guinea,PNG,1979/6/25,0,0,0,0,0,0,0,1000000.0,0
540,1465.0,TC - Tropical Cyclone,Fiji,FJI,1979/3/27,53,0,0,35900,35900,0,0,400000.0,0
541,1464.0,EQ - Earthquake,Papua New Guinea,PNG,1979/3/9,0,0,0,0,0,0,0,0.0,0
542,1463.0,TC - Tropical Cyclone,Solomon Islands,SLB,1979/2/18,2,0,0,6000,6000,0,0,0.0,0
543,1462.0,TC - Tropical Cyclone,Vanuatu,VUT,1979/1/6,0,0,0,0,0,0,0,0.0,0
544,1461.0,TC - Tropical Cyclone,Marshall Islands,MHL,1979/1/2,0,0,0,0,0,0,0,0.0,0
545,1460.0,TC - Tropical Cyclone,Fiji,FJI,1978/12/0,0,0,0,0,0,0,0,0.0,0
546,1459.0,TC - Tropical Cyclone,Fiji,FJI,1978/2/4,0,0,0,0,0,0,0,0.0,0
547,1458.0,TC - Tropical Cyclone,Tonga,TON,1977/12/27,0,0,0,10005,10005,0,0,1100000.0,0
548,1421.0,TC - Tropical Cyclone,Niue,NIU,1968/2/10,0,0,0,0,0,0,0,0.0,0
549,1420.0,TC - Tropical Cyclone,Samoa,WSM,1968/2/10,0,0,0,4,4,0,0,241000.0,0
550,1419.0,TC - Tropical Cyclone,Solomon Islands,SLB,1967/11/11,2,0,0,0,0,0,0,0.0,0
551,1418.0,EQ - Earthquake,Papua New Guinea,PNG,1967/8/13,0,0,0,0,0,0,0,5000000.0,0
552,1417.0,TC - Tropical Cyclone,Solomon Islands,SLB,1967/3/26,6,0,0,0,0,0,0,0.0,0
553,1416.0,EQ - Earthquake,Solomon Islands,SLB,1966/12/31,0,0,0,0,0,0,0,0.0,0
554,1415.0,TC - Tropical Cyclone,Solomon Islands,SLB,1966/11/14,3,0,0,1000,1000,2000,0,0.0,0
555,1414.0,EQ - Earthquake,Solomon Islands,SLB,1966/6/15,0,0,0,0,0,0,0,0.0,0
556,1413.0,TC - Tropical Cyclone,Samoa,WSM,1966/1/29,10,0,0,95000,95000,0,0,600000.0,0
557,1412.0,EQ - Earthquake,Vanuatu,VUT,1965/8/11,0,0,0,0,0,0,0,1000000.0,0
558,1411.0,TC - Tropical Cyclone,Fiji,FJI,1965/2/7,2,0,0,10000,10000,0,0,0.0,0
559,1410.0,TC - Tropical Cyclone,Tuvalu,TUV,1965/2/0,0,0,0,0,0,0,0,0.0,0
560,1409.0,TC - Tropical Cyclone,Fiji,FJI,1964/12/0,0,0,0,0,0,0,0,0.0,0
561,1408.0,EQ - Earthquake,Papua New Guinea,PNG,1964/11/17,0,0,0,0,0,0,0,0.0,0
562,1407.0,TC - Tropical Cyclone,Tonga,TON,1964/11/0,0,0,0,0,0,0,0,0.0,0
563,1406.0,ST - Severe Local Storm,Samoa,WSM,1964/6/13,250,0,0,0,0,0,0,0.0,0
564,1405.0,TC - Tropical Cyclone,Vanuatu,VUT,1964/3/28,0,0,0,0,0,0,0,0.0,0
565,1820.0,TC - Tropical Cyclone,Vanuatu,VUT,1985/1/16,6,0,0,117500,117500,0,0,1000000.0,0
566,1819.0,TC - Tropical Cyclone,Fiji,FJI,1985/1/19,30,2,0,30000,30000,30000,0,39700000.0,0
567,1818.0,TC - Tropical Cyclone,Vanuatu,VUT,1985/1/16,8,0,0,117500,117500,0,0,100000.0,0
568,1817.0,TC - Tropical Cyclone,Fiji,FJI,1985/1/17,19,200,0,30000,30000,30000,0,5000000.0,0
569,1816.0,TC - Tropical Cyclone,Tonga,TON,1980/3/0,4,0,0,5000,5000,0,0,0.0,0
